,Image Id,Num. of Cells,Per-Cell Area,Centroid,Dens. of Cells
6,E11_11-13,80,2115,"(203.3725768321513, 772.1579196217494)",5.3050960752899236e-05
7,E11_11-13,80,1601,"(215.96627108057464, 1019.4759525296689)",5.3050960752899236e-05
8,E11_11-13,80,180,"(201.18333333333334, 1135.05)",5.3050960752899236e-05
9,E11_11-13,80,991,"(235.32492431886982, 1087.6760847628657)",5.3050960752899236e-05
10,E11_11-13,80,5180,"(262.23474903474903, 746.7281853281853)",5.3050960752899236e-05
11,E11_11-13,80,1413,"(259.5994338287332, 974.5718329794763)",5.3050960752899236e-05
12,E11_11-13,80,6513,"(305.2580991862429, 374.91616766467064)",5.3050960752899236e-05
13,E11_11-13,80,4814,"(329.46884088076445, 540.2908184461986)",5.3050960752899236e-05
14,E11_11-13,80,592,"(344.5287162162162, 247.88682432432432)",5.3050960752899236e-05
15,E11_11-13,80,1469,"(370.28931245745406, 684.3396868618107)",5.3050960752899236e-05
16,E11_11-13,80,718,"(371.37465181058496, 597.7715877437325)",5.3050960752899236e-05
17,E11_11-13,80,5267,"(406.7260299981014, 57.436111638503895)",5.3050960752899236e-05
18,E11_11-13,80,486,"(382.5514403292181, 754.866255144033)",5.3050960752899236e-05
19,E11_11-13,80,3487,"(420.86435331230285, 316.1841124175509)",5.3050960752899236e-05
20,E11_11-13,80,346,"(386.242774566474, 586.7456647398844)",5.3050960752899236e-05
21,E11_11-13,80,1933,"(405.862390067253, 887.7563372995344)",5.3050960752899236e-05
22,E11_11-13,80,1536,"(411.03125, 452.1028645833333)",5.3050960752899236e-05
23,E11_11-13,80,3317,"(422.30298462466084, 170.80253240880313)",5.3050960752899236e-05
24,E11_11-13,80,959,"(437.06256517205424, 366.0010427528676)",5.3050960752899236e-05
25,E11_11-13,80,396,"(432.30808080808083, 737.4141414141415)",5.3050960752899236e-05
26,E11_11-13,80,1375,"(471.08072727272724, 505.69163636363635)",5.3050960752899236e-05
27,E11_11-13,80,439,"(456.0865603644647, 747.3644646924829)",5.3050960752899236e-05
28,E11_11-13,80,3863,"(506.6282681853482, 255.183277245664)",5.3050960752899236e-05
29,E11_11-13,80,2566,"(487.155494933749, 903.9080280592361)",5.3050960752899236e-05
30,E11_11-13,80,3285,"(510.5537290715373, 807.2736681887367)",5.3050960752899236e-05
31,E11_11-13,80,3088,"(516.1936528497409, 433.6998056994819)",5.3050960752899236e-05
32,E11_11-13,80,2150,"(518.2516279069768, 346.1809302325581)",5.3050960752899236e-05
33,E11_11-13,80,1146,"(525.7678883071553, 680.1422338568935)",5.3050960752899236e-05
34,E11_11-13,80,3452,"(573.4968134414833, 914.6874275782155)",5.3050960752899236e-05
35,E11_11-13,80,59,"(566.3389830508474, 544.9661016949152)",5.3050960752899236e-05
36,E11_11-13,80,809,"(585.2435105067985, 805.5834363411619)",5.3050960752899236e-05
37,E11_11-13,80,3246,"(601.2966728280961, 1050.609673444239)",5.3050960752899236e-05
38,E11_11-13,80,1620,"(605.9216049382716, 762.3870370370371)",5.3050960752899236e-05
39,E11_11-13,80,3615,"(629.7560165975103, 197.58423236514523)",5.3050960752899236e-05
40,E11_11-13,80,2861,"(639.1663753932191, 476.2355819643481)",5.3050960752899236e-05
41,E11_11-13,80,1997,"(630.2749123685528, 525.7020530796194)",5.3050960752899236e-05
42,E11_11-13,80,2726,"(645.7494497432135, 794.059427732942)",5.3050960752899236e-05
43,E11_11-13,80,2009,"(644.286212045794, 880.3952215032355)",5.3050960752899236e-05
44,E11_11-13,80,513,"(642.046783625731, 649.270955165692)",5.3050960752899236e-05
45,E11_11-13,80,1975,"(653.9579746835443, 681.1220253164557)",5.3050960752899236e-05
46,E11_11-13,80,5178,"(670.9745075318656, 966.6593279258401)",5.3050960752899236e-05
47,E11_11-13,80,1838,"(662.0957562568009, 358.4145810663765)",5.3050960752899236e-05
48,E11_11-13,80,1132,"(715.333038869258, 72.68639575971731)",5.3050960752899236e-05
49,E11_11-13,80,1303,"(717.953952417498, 765.9086722947045)",5.3050960752899236e-05
50,E11_11-13,80,4765,"(739.0547743966422, 864.4023084994753)",5.3050960752899236e-05
51,E11_11-13,80,1159,"(729.8421052631579, 958.9611734253667)",5.3050960752899236e-05
52,E11_11-13,80,2278,"(781.9152765583846, 58.64223002633889)",5.3050960752899236e-05
53,E11_11-13,80,1544,"(789.0997409326425, 871.9475388601036)",5.3050960752899236e-05
54,E11_11-13,80,10203,"(844.0509654023326, 1026.5836518670978)",5.3050960752899236e-05
55,E11_11-13,80,2604,"(842.2008448540706, 330.46620583717356)",5.3050960752899236e-05
56,E11_11-13,80,1602,"(838.7247191011236, 1151.1828963795256)",5.3050960752899236e-05
57,E11_11-13,80,1519,"(838.6135615536538, 849.2369980250164)",5.3050960752899236e-05
58,E11_11-13,80,1980,"(859.9853535353535, 918.85101010101)",5.3050960752899236e-05
59,E11_11-13,80,4773,"(894.972972972973, 66.96375445212655)",5.3050960752899236e-05
60,E11_11-13,80,5964,"(903.0622065727699, 494.3955399061033)",5.3050960752899236e-05
61,E11_11-13,80,1720,"(922.214534883721, 861.9994186046512)",5.3050960752899236e-05
62,E11_11-13,80,4210,"(938.4470308788599, 1115.5175771971496)",5.3050960752899236e-05
63,E11_11-13,80,747,"(920.4953145917001, 1013.7028112449799)",5.3050960752899236e-05
64,E11_11-13,80,2346,"(933.0285592497869, 724.1142369991475)",5.3050960752899236e-05
65,E11_11-13,80,739,"(971.3274695534506, 994.2638700947226)",5.3050960752899236e-05
66,E11_11-13,80,1132,"(993.7287985865725, 23.241166077738516)",5.3050960752899236e-05
67,E11_11-13,80,1209,"(994.3887510339123, 939.1356492969396)",5.3050960752899236e-05
68,E11_11-13,80,5786,"(1045.236259937781, 1041.3646733494643)",5.3050960752899236e-05
69,E11_11-13,80,3576,"(1012.7880313199105, 599.9639261744967)",5.3050960752899236e-05
70,E11_11-13,80,3303,"(1033.9064486830155, 896.8958522555253)",5.3050960752899236e-05
71,E11_11-13,80,3720,"(1050.7814516129033, 708.1997311827957)",5.3050960752899236e-05
72,E11_11-13,80,3854,"(1063.3959522573948, 499.65308770108976)",5.3050960752899236e-05
73,E11_11-13,80,2548,"(1055.521978021978, 95.11852433281005)",5.3050960752899236e-05
74,E11_11-13,80,1997,"(1084.6775162744116, 995.6459689534302)",5.3050960752899236e-05
75,E11_11-13,80,1776,"(1080.482545045045, 908.509572072072)",5.3050960752899236e-05
76,E11_11-13,80,2286,"(1098.1614173228347, 855.2773403324585)",5.3050960752899236e-05
77,E11_11-13,80,622,"(1101.2459807073956, 612.0144694533763)",5.3050960752899236e-05
78,E11_11-13,80,1455,"(1125.7298969072165, 920.4329896907217)",5.3050960752899236e-05
79,E11_11-13,80,1914,"(1192.3871473354232, 463.2460815047022)",5.3050960752899236e-05
80,E11_11-13,80,1739,"(1190.1932144910868, 1171.3444508338125)",5.3050960752899236e-05
1,E11_11-14,87,1350,"(39.41407407407407, 61.64074074074074)",5.769291981877792e-05
2,E11_11-14,87,5522,"(64.33140166606302, 205.18091271278522)",5.769291981877792e-05
3,E11_11-14,87,4069,"(154.57065618087984, 1035.9594494961907)",5.769291981877792e-05
4,E11_11-14,87,1830,"(155.28743169398908, 725.9639344262295)",5.769291981877792e-05
5,E11_11-14,87,1285,"(176.73463035019455, 652.9844357976654)",5.769291981877792e-05
6,E11_11-14,87,253,"(176.3320158102767, 1143.102766798419)",5.769291981877792e-05
7,E11_11-14,87,18,"(183.27777777777777, 1143.7222222222222)",5.769291981877792e-05
8,E11_11-14,87,7012,"(248.8561038220194, 751.4453793496863)",5.769291981877792e-05
9,E11_11-14,87,1582,"(218.17509481668773, 1021.4690265486726)",5.769291981877792e-05
10,E11_11-14,87,1034,"(236.73791102514508, 1086.3742746615087)",5.769291981877792e-05
11,E11_11-14,87,1380,"(263.1152173913043, 967.1731884057971)",5.769291981877792e-05
12,E11_11-14,87,5549,"(309.66930978554694, 371.48333032978917)",5.769291981877792e-05
13,E11_11-14,87,4229,"(311.9858122487586, 533.1655237644833)",5.769291981877792e-05
14,E11_11-14,87,575,"(362.84521739130435, 251.4886956521739)",5.769291981877792e-05
15,E11_11-14,87,1661,"(370.05719446116797, 685.6827212522577)",5.769291981877792e-05
16,E11_11-14,87,676,"(370.5310650887574, 593.9866863905326)",5.769291981877792e-05
17,E11_11-14,87,5763,"(406.0, 59.323963213604024)",5.769291981877792e-05
18,E11_11-14,87,554,"(382.39350180505414, 754.7563176895306)",5.769291981877792e-05
19,E11_11-14,87,3646,"(419.5479978058146, 316.20104223806914)",5.769291981877792e-05
20,E11_11-14,87,1915,"(407.20992167101826, 886.2976501305483)",5.769291981877792e-05
21,E11_11-14,87,1581,"(410.2226438962682, 451.9348513598988)",5.769291981877792e-05
22,E11_11-14,87,3551,"(423.23261053224445, 169.48943959448042)",5.769291981877792e-05
23,E11_11-14,87,1011,"(437.95351137487637, 364.10484668644904)",5.769291981877792e-05
24,E11_11-14,87,2050,"(442.7790243902439, 740.8473170731708)",5.769291981877792e-05
25,E11_11-14,87,1523,"(472.4182534471438, 513.0925804333552)",5.769291981877792e-05
26,E11_11-14,87,3884,"(507.32209062821835, 256.8254376930999)",5.769291981877792e-05
27,E11_11-14,87,2446,"(487.27923139820115, 903.3720359771055)",5.769291981877792e-05
28,E11_11-14,87,2789,"(511.60953746862674, 810.179992828971)",5.769291981877792e-05
29,E11_11-14,87,3175,"(517.2314960629922, 434.17102362204724)",5.769291981877792e-05
30,E11_11-14,87,2049,"(518.0937042459736, 344.40117130307465)",5.769291981877792e-05
31,E11_11-14,87,668,"(532.3053892215569, 683.2170658682635)",5.769291981877792e-05
32,E11_11-14,87,3828,"(574.8685997910136, 914.4443573667712)",5.769291981877792e-05
33,E11_11-14,87,232,"(552.1163793103449, 617.0387931034483)",5.769291981877792e-05
34,E11_11-14,87,77,"(557.5194805194806, 629.4415584415584)",5.769291981877792e-05
35,E11_11-14,87,23,"(562.4782608695652, 626.1304347826087)",5.769291981877792e-05
36,E11_11-14,87,145,"(567.2620689655172, 633.7931034482758)",5.769291981877792e-05
37,E11_11-14,87,3005,"(588.628618968386, 1044.4352745424294)",5.769291981877792e-05
38,E11_11-14,87,249,"(581.8795180722891, 543.4658634538152)",5.769291981877792e-05
39,E11_11-14,87,878,"(584.4817767653758, 807.0911161731208)",5.769291981877792e-05
40,E11_11-14,87,1368,"(607.0226608187135, 759.8845029239766)",5.769291981877792e-05
41,E11_11-14,87,3798,"(630.032122169563, 197.99657714586624)",5.769291981877792e-05
42,E11_11-14,87,2976,"(633.820564516129, 473.2043010752688)",5.769291981877792e-05
43,E11_11-14,87,709,"(613.2849083215797, 510.17207334273627)",5.769291981877792e-05
44,E11_11-14,87,1593,"(638.8129315756435, 534.1111111111111)",5.769291981877792e-05
45,E11_11-14,87,1841,"(647.1271048343292, 881.302009777295)",5.769291981877792e-05
46,E11_11-14,87,2507,"(648.8201037096131, 785.6282409254088)",5.769291981877792e-05
47,E11_11-14,87,227,"(638.3171806167401, 654.7092511013216)",5.769291981877792e-05
48,E11_11-14,87,1396,"(651.0042979942693, 687.7127507163324)",5.769291981877792e-05
49,E11_11-14,87,5345,"(672.779045837231, 965.0823199251637)",5.769291981877792e-05
50,E11_11-14,87,1901,"(659.387690689111, 357.5781167806418)",5.769291981877792e-05
51,E11_11-14,87,171,"(651.2573099415205, 642.7777777777778)",5.769291981877792e-05
52,E11_11-14,87,1201,"(714.7185678601165, 74.07660283097418)",5.769291981877792e-05
53,E11_11-14,87,1275,"(721.8298039215687, 767.5270588235294)",5.769291981877792e-05
54,E11_11-14,87,4384,"(737.569799270073, 866.5494981751825)",5.769291981877792e-05
55,E11_11-14,87,1728,"(727.0387731481482, 955.0162037037037)",5.769291981877792e-05
56,E11_11-14,87,1318,"(787.2261001517451, 62.9309559939302)",5.769291981877792e-05
57,E11_11-14,87,1536,"(787.1328125, 870.4856770833334)",5.769291981877792e-05
58,E11_11-14,87,10737,"(844.3758964328956, 1030.5690602589177)",5.769291981877792e-05
59,E11_11-14,87,2594,"(841.4934464148034, 330.32613723978415)",5.769291981877792e-05
60,E11_11-14,87,1991,"(837.3877448518333, 1154.175791059769)",5.769291981877792e-05
61,E11_11-14,87,1263,"(836.4576405384006, 848.9817893903405)",5.769291981877792e-05
62,E11_11-14,87,63,"(830.8888888888889, 905.3333333333334)",5.769291981877792e-05
63,E11_11-14,87,1949,"(859.0733709594664, 918.9984607491022)",5.769291981877792e-05
64,E11_11-14,87,6448,"(902.0021712158809, 494.7549627791563)",5.769291981877792e-05
65,E11_11-14,87,4808,"(899.036397670549, 73.20424292845257)",5.769291981877792e-05
66,E11_11-14,87,1770,"(923.1898305084745, 862.9796610169492)",5.769291981877792e-05
67,E11_11-14,87,1013,"(923.9299111549852, 1017.2655478775913)",5.769291981877792e-05
68,E11_11-14,87,2217,"(934.8822733423546, 723.1470455570591)",5.769291981877792e-05
69,E11_11-14,87,3755,"(937.8649800266312, 1114.9683089214382)",5.769291981877792e-05
70,E11_11-14,87,927,"(971.2858683926645, 994.2988133764833)",5.769291981877792e-05
71,E11_11-14,87,1140,"(993.4640350877193, 25.006140350877192)",5.769291981877792e-05
72,E11_11-14,87,921,"(988.4223669923996, 934.7546145494028)",5.769291981877792e-05
73,E11_11-14,87,6266,"(1040.6846473029045, 1044.5062240663901)",5.769291981877792e-05
74,E11_11-14,87,2595,"(1011.0593448940269, 610.664739884393)",5.769291981877792e-05
75,E11_11-14,87,468,"(1010.6346153846154, 563.3696581196581)",5.769291981877792e-05
76,E11_11-14,87,12,"(1009.0, 942.5)",5.769291981877792e-05
77,E11_11-14,87,2953,"(1034.0213342363697, 896.83711479851)",5.769291981877792e-05
78,E11_11-14,87,197,"(1016.4314720812183, 947.3147208121827)",5.769291981877792e-05
79,E11_11-14,87,4133,"(1063.4718122429229, 504.0706508589402)",5.769291981877792e-05
80,E11_11-14,87,3924,"(1052.3769113149847, 708.428134556575)",5.769291981877792e-05
81,E11_11-14,87,2285,"(1057.7584245076587, 95.37374179431072)",5.769291981877792e-05
82,E11_11-14,87,1748,"(1081.2431350114416, 907.0800915331807)",5.769291981877792e-05
83,E11_11-14,87,2347,"(1096.012782275245, 852.7993182786536)",5.769291981877792e-05
84,E11_11-14,87,1930,"(1089.281347150259, 995.7533678756477)",5.769291981877792e-05
85,E11_11-14,87,609,"(1101.223316912972, 612.7504105090312)",5.769291981877792e-05
86,E11_11-14,87,1261,"(1124.7850911974624, 922.9175257731958)",5.769291981877792e-05
87,E11_11-14,87,1879,"(1193.0037253858436, 464.4944119212347)",5.769291981877792e-05
1,E11_11-15,78,1468,"(42.17029972752044, 63.020435967302454)",5.172468673407675e-05
2,E11_11-15,78,3999,"(158.11352838209552, 1033.136034008502)",5.172468673407675e-05
3,E11_11-15,78,1799,"(156.5058365758755, 727.2217898832685)",5.172468673407675e-05
4,E11_11-15,78,1280,"(177.12578125, 653.88515625)",5.172468673407675e-05
5,E11_11-15,78,6951,"(246.82750683354914, 751.324557617609)",5.172468673407675e-05
6,E11_11-15,78,1611,"(226.03724394785849, 1024.8100558659219)",5.172468673407675e-05
7,E11_11-15,78,1290,"(238.77209302325582, 1091.6201550387598)",5.172468673407675e-05
8,E11_11-15,78,1000,"(263.824, 960.015)",5.172468673407675e-05
9,E11_11-15,78,5952,"(307.6520497311828, 371.6875)",5.172468673407675e-05
10,E11_11-15,78,4291,"(307.28897692845493, 530.2304824050337)",5.172468673407675e-05
11,E11_11-15,78,684,"(359.42836257309943, 257.4663742690058)",5.172468673407675e-05
12,E11_11-15,78,1549,"(367.59199483537765, 683.2207876049064)",5.172468673407675e-05
13,E11_11-15,78,2238,"(383.91689008042897, 586.7761394101876)",5.172468673407675e-05
14,E11_11-15,78,6356,"(403.02517306482065, 62.44855254877281)",5.172468673407675e-05
15,E11_11-15,78,3898,"(420.26911236531555, 314.2924576706003)",5.172468673407675e-05
16,E11_11-15,78,416,"(383.99278846153845, 756.1826923076923)",5.172468673407675e-05
17,E11_11-15,78,2008,"(409.88346613545815, 886.3545816733068)",5.172468673407675e-05
18,E11_11-15,78,1575,"(409.9320634920635, 453.91809523809525)",5.172468673407675e-05
19,E11_11-15,78,3975,"(422.8759748427673, 167.4067924528302)",5.172468673407675e-05
20,E11_11-15,78,985,"(436.7218274111675, 365.0263959390863)",5.172468673407675e-05
21,E11_11-15,78,354,"(432.05367231638417, 738.1186440677966)",5.172468673407675e-05
22,E11_11-15,78,1757,"(467.74843483210014, 521.4245873648264)",5.172468673407675e-05
23,E11_11-15,78,3705,"(506.44912280701755, 258.2240215924426)",5.172468673407675e-05
24,E11_11-15,78,2479,"(483.85276321097217, 904.534086325131)",5.172468673407675e-05
25,E11_11-15,78,2775,"(509.29621621621624, 811.4028828828829)",5.172468673407675e-05
26,E11_11-15,78,3062,"(518.3455258001306, 432.9565643370346)",5.172468673407675e-05
27,E11_11-15,78,2021,"(520.2533399307274, 343.2879762493815)",5.172468673407675e-05
28,E11_11-15,78,943,"(528.3785790031814, 682.9798515376458)",5.172468673407675e-05
29,E11_11-15,78,3661,"(574.1518710734772, 915.9186014750069)",5.172468673407675e-05
30,E11_11-15,78,553,"(557.2730560578661, 625.8969258589511)",5.172468673407675e-05
31,E11_11-15,78,3003,"(591.3519813519814, 1043.6486846486846)",5.172468673407675e-05
32,E11_11-15,78,464,"(578.135775862069, 542.9073275862069)",5.172468673407675e-05
33,E11_11-15,78,891,"(585.8877665544333, 805.2098765432099)",5.172468673407675e-05
34,E11_11-15,78,1617,"(605.8126159554731, 757.6221397649969)",5.172468673407675e-05
35,E11_11-15,78,3658,"(628.1221979223619, 197.71432476763258)",5.172468673407675e-05
36,E11_11-15,78,2269,"(633.2631115028647, 527.7730277655355)",5.172468673407675e-05
37,E11_11-15,78,3045,"(632.207224958949, 477.53530377668307)",5.172468673407675e-05
38,E11_11-15,78,2049,"(643.2005856515374, 882.7569546120059)",5.172468673407675e-05
39,E11_11-15,78,2290,"(650.3087336244541, 786.1694323144105)",5.172468673407675e-05
40,E11_11-15,78,5776,"(668.1161703601108, 968.8137119113574)",5.172468673407675e-05
41,E11_11-15,78,469,"(645.7803837953091, 649.9125799573561)",5.172468673407675e-05
42,E11_11-15,78,1270,"(651.0338582677165, 690.6007874015748)",5.172468673407675e-05
43,E11_11-15,78,1668,"(662.0137889688249, 359.3285371702638)",5.172468673407675e-05
44,E11_11-15,78,1151,"(715.8227628149435, 74.88705473501304)",5.172468673407675e-05
45,E11_11-15,78,957,"(716.9665621734587, 773.4148380355277)",5.172468673407675e-05
46,E11_11-15,78,1836,"(725.4281045751634, 955.2276688453159)",5.172468673407675e-05
47,E11_11-15,78,2249,"(744.6211649622054, 833.8443752779012)",5.172468673407675e-05
48,E11_11-15,78,1997,"(733.0801201802705, 892.5212819228843)",5.172468673407675e-05
49,E11_11-15,78,1188,"(787.7550505050505, 63.55808080808081)",5.172468673407675e-05
50,E11_11-15,78,479,"(783.3507306889353, 888.4801670146138)",5.172468673407675e-05
51,E11_11-15,78,10451,"(845.9380920486078, 1030.8270022007464)",5.172468673407675e-05
52,E11_11-15,78,709,"(793.1861777150917, 866.5867418899859)",5.172468673407675e-05
53,E11_11-15,78,1572,"(830.0101781170483, 1147.0241730279897)",5.172468673407675e-05
54,E11_11-15,78,2616,"(850.7404434250765, 333.2538226299694)",5.172468673407675e-05
55,E11_11-15,78,1256,"(838.0700636942676, 849.7452229299363)",5.172468673407675e-05
56,E11_11-15,78,288,"(848.6805555555555, 928.0451388888889)",5.172468673407675e-05
57,E11_11-15,78,6581,"(902.9206807476068, 496.66691992098464)",5.172468673407675e-05
58,E11_11-15,78,4362,"(896.5247592847318, 62.56075194864741)",5.172468673407675e-05
59,E11_11-15,78,1667,"(921.9304139172166, 862.3305338932214)",5.172468673407675e-05
60,E11_11-15,78,1161,"(926.7347114556417, 1016.7157622739018)",5.172468673407675e-05
61,E11_11-15,78,2156,"(928.0032467532468, 727.7717996289425)",5.172468673407675e-05
62,E11_11-15,78,3966,"(938.5040342914775, 1113.3159354513364)",5.172468673407675e-05
63,E11_11-15,78,910,"(971.8747252747253, 995.1934065934066)",5.172468673407675e-05
64,E11_11-15,78,1246,"(992.2439807383628, 24.09951845906902)",5.172468673407675e-05
65,E11_11-15,78,977,"(996.0470829068578, 939.3162743091095)",5.172468673407675e-05
66,E11_11-15,78,6287,"(1042.038333068236, 1044.3547001749641)",5.172468673407675e-05
67,E11_11-15,78,3568,"(1011.0596973094171, 599.9447869955156)",5.172468673407675e-05
68,E11_11-15,78,3428,"(1037.1093932322053, 897.0492998833139)",5.172468673407675e-05
69,E11_11-15,78,3608,"(1052.1640798226165, 708.9955654101996)",5.172468673407675e-05
70,E11_11-15,78,2521,"(1042.40142800476, 508.9635065450218)",5.172468673407675e-05
71,E11_11-15,78,2617,"(1057.8578525028659, 94.92166602980512)",5.172468673407675e-05
72,E11_11-15,78,1727,"(1083.5460335842502, 498.80718008106544)",5.172468673407675e-05
73,E11_11-15,78,1628,"(1080.0773955773955, 907.3286240786241)",5.172468673407675e-05
74,E11_11-15,78,2487,"(1095.4688379573784, 849.8604744672296)",5.172468673407675e-05
75,E11_11-15,78,1893,"(1087.9508716323296, 994.5874273639726)",5.172468673407675e-05
76,E11_11-15,78,713,"(1100.758765778401, 610.3267882187938)",5.172468673407675e-05
77,E11_11-15,78,1520,"(1124.2631578947369, 923.0796052631579)",5.172468673407675e-05
78,E11_11-15,78,1779,"(1191.8982574480044, 466.3558178752108)",5.172468673407675e-05
1,E11_11-16,80,1533,"(43.708414872798436, 63.55512067840835)",5.3050960752899236e-05
2,E11_11-16,80,5451,"(64.78022381214456, 203.83691065859475)",5.3050960752899236e-05
3,E11_11-16,80,3733,"(156.14438789177606, 1032.0342887757836)",5.3050960752899236e-05
4,E11_11-16,80,1808,"(157.8329646017699, 728.1521017699115)",5.3050960752899236e-05
5,E11_11-16,80,1210,"(177.06776859504131, 652.9809917355371)",5.3050960752899236e-05
6,E11_11-16,80,587,"(179.44463373083477, 1142.1396933560477)",5.3050960752899236e-05
7,E11_11-16,80,987,"(189.4437689969605, 782.3535967578521)",5.3050960752899236e-05
8,E11_11-16,80,142,"(198.0, 1133.0070422535211)",5.3050960752899236e-05
9,E11_11-16,80,6049,"(256.8765085138039, 748.0484377583072)",5.3050960752899236e-05
10,E11_11-16,80,1293,"(228.42227378190256, 1020.1144624903326)",5.3050960752899236e-05
11,E11_11-16,80,666,"(237.43543543543544, 1094.132132132132)",5.3050960752899236e-05
12,E11_11-16,80,6375,"(300.50760784313724, 375.3785098039216)",5.3050960752899236e-05
13,E11_11-16,80,1301,"(267.0153727901614, 956.216756341276)",5.3050960752899236e-05
14,E11_11-16,80,4216,"(303.42481024667933, 531.7568785578748)",5.3050960752899236e-05
15,E11_11-16,80,1430,"(364.83146853146854, 681.6587412587413)",5.3050960752899236e-05
16,E11_11-16,80,742,"(366.6509433962264, 249.21698113207546)",5.3050960752899236e-05
17,E11_11-16,80,6718,"(401.1415599880917, 67.66239952366776)",5.3050960752899236e-05
18,E11_11-16,80,1638,"(388.9590964590965, 591.0744810744811)",5.3050960752899236e-05
19,E11_11-16,80,3613,"(418.3055632438417, 315.69360642125656)",5.3050960752899236e-05
20,E11_11-16,80,175,"(391.1542857142857, 757.6114285714285)",5.3050960752899236e-05
21,E11_11-16,80,1905,"(409.4188976377953, 884.651968503937)",5.3050960752899236e-05
22,E11_11-16,80,4110,"(426.0669099756691, 161.81094890510948)",5.3050960752899236e-05
23,E11_11-16,80,1586,"(412.172131147541, 456.08322824716265)",5.3050960752899236e-05
24,E11_11-16,80,1493,"(432.44809109176157, 366.2638981915606)",5.3050960752899236e-05
25,E11_11-16,80,828,"(433.07367149758454, 731.8200483091788)",5.3050960752899236e-05
26,E11_11-16,80,1474,"(472.7164179104478, 526.7876526458616)",5.3050960752899236e-05
27,E11_11-16,80,4016,"(506.1237549800797, 257.3289342629482)",5.3050960752899236e-05
28,E11_11-16,80,2360,"(486.4572033898305, 906.6953389830509)",5.3050960752899236e-05
29,E11_11-16,80,2361,"(511.70224481152053, 811.2236340533672)",5.3050960752899236e-05
30,E11_11-16,80,3026,"(522.0109054857899, 433.8641771315268)",5.3050960752899236e-05
31,E11_11-16,80,2252,"(519.4098579040852, 346.4067495559503)",5.3050960752899236e-05
32,E11_11-16,80,793,"(531.7742749054224, 688.1740226986128)",5.3050960752899236e-05
33,E11_11-16,80,3800,"(574.6271052631579, 914.785)",5.3050960752899236e-05
34,E11_11-16,80,3247,"(592.6285802279027, 1049.0369571912536)",5.3050960752899236e-05
35,E11_11-16,80,974,"(586.4733059548255, 804.8757700205339)",5.3050960752899236e-05
36,E11_11-16,80,1582,"(606.239570164349, 758.239570164349)",5.3050960752899236e-05
37,E11_11-16,80,3310,"(629.1631419939577, 197.3725075528701)",5.3050960752899236e-05
38,E11_11-16,80,5014,"(631.9946150777822, 504.48364579178303)",5.3050960752899236e-05
39,E11_11-16,80,1805,"(644.9806094182826, 880.3639889196676)",5.3050960752899236e-05
40,E11_11-16,80,5140,"(666.2461089494163, 967.2256809338521)",5.3050960752899236e-05
41,E11_11-16,80,314,"(642.0955414012739, 650.7707006369427)",5.3050960752899236e-05
42,E11_11-16,80,1842,"(662.357220412595, 358.68078175895766)",5.3050960752899236e-05
43,E11_11-16,80,825,"(643.4533333333334, 698.1624242424242)",5.3050960752899236e-05
44,E11_11-16,80,698,"(643.1160458452722, 801.2893982808023)",5.3050960752899236e-05
45,E11_11-16,80,102,"(659.0, 687.0784313725491)",5.3050960752899236e-05
46,E11_11-16,80,249,"(664.2449799196787, 768.7389558232932)",5.3050960752899236e-05
47,E11_11-16,80,1180,"(714.7152542372881, 75.28898305084746)",5.3050960752899236e-05
48,E11_11-16,80,799,"(716.8410513141426, 773.171464330413)",5.3050960752899236e-05
49,E11_11-16,80,2140,"(742.7481308411215, 835.9271028037383)",5.3050960752899236e-05
50,E11_11-16,80,2065,"(736.344794188862, 889.9002421307506)",5.3050960752899236e-05
51,E11_11-16,80,1063,"(731.1966133584195, 960.0498588899342)",5.3050960752899236e-05
52,E11_11-16,80,1054,"(790.0607210626185, 64.45161290322581)",5.3050960752899236e-05
53,E11_11-16,80,1480,"(789.7405405405406, 872.8905405405405)",5.3050960752899236e-05
54,E11_11-16,80,10175,"(843.1750368550369, 1027.7299262899262)",5.3050960752899236e-05
55,E11_11-16,80,2719,"(849.4873115115852, 331.55866127252665)",5.3050960752899236e-05
56,E11_11-16,80,1705,"(833.3431085043989, 1149.9571847507332)",5.3050960752899236e-05
57,E11_11-16,80,1345,"(839.8684014869889, 852.110780669145)",5.3050960752899236e-05
58,E11_11-16,80,816,"(845.2794117647059, 926.3284313725491)",5.3050960752899236e-05
59,E11_11-16,80,6143,"(904.9060719518151, 495.5209181181833)",5.3050960752899236e-05
60,E11_11-16,80,4401,"(899.5791865485118, 63.83481027039309)",5.3050960752899236e-05
61,E11_11-16,80,1838,"(922.0935799782372, 860.8982589771491)",5.3050960752899236e-05
62,E11_11-16,80,990,"(921.1737373737374, 1015.5666666666667)",5.3050960752899236e-05
63,E11_11-16,80,4320,"(939.3439814814815, 1113.9664351851852)",5.3050960752899236e-05
64,E11_11-16,80,2116,"(929.9187145557656, 727.9631379962193)",5.3050960752899236e-05
65,E11_11-16,80,905,"(972.5767955801105, 995.8497237569061)",5.3050960752899236e-05
66,E11_11-16,80,1151,"(993.3162467419635, 23.087749782797566)",5.3050960752899236e-05
67,E11_11-16,80,1039,"(999.6487006737248, 940.0384985563041)",5.3050960752899236e-05
68,E11_11-16,80,6111,"(1041.5455735558828, 1042.6434298805432)",5.3050960752899236e-05
69,E11_11-16,80,3550,"(1011.6329577464788, 600.4092957746478)",5.3050960752899236e-05
